convertedDate,frameNumber,Date,Timefile,Time,Frame,convertedTime,combinedDate,timeDiff,group,fileNameTimePrefix,fileNameDatePrefix,folderName
2020-08-01,675,August 1,04:10,04:12:26,675/2793,1900-01-01 04:12:26,2020-08-01 04:12:26-01:00,34.0,667,041000,2020-08-01,ARIS_2020_08_01
2020-08-01,822,August 1,04:10,04:12:56,822/2793,1900-01-01 04:12:56,2020-08-01 04:12:56-01:00,30.0,668,041000,2020-08-01,ARIS_2020_08_01
2020-08-01,1664,August 1,04:10,04:15:57,1664/2793,1900-01-01 04:15:57,2020-08-01 04:15:57-01:00,181.0,669,041000,2020-08-01,ARIS_2020_08_01
2020-08-01,2065,August 1,04:10,04:17:23,2065/2793,1900-01-01 04:17:23,2020-08-01 04:17:23-01:00,86.0,670,041000,2020-08-01,ARIS_2020_08_01
2020-08-01,2487,August 1,05:10,04:18:54,2487/2793,1900-01-01 04:18:54,2020-08-01 04:18:54-01:00,91.0,671,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,400,August 1,04:40,04:41:28,400/2676,1900-01-01 04:41:28,2020-08-01 04:41:28-01:00,1354.0,672,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,594,August 1,04:40,04:42:16,594/2676,1900-01-01 04:42:16,2020-08-01 04:42:16-01:00,48.0,673,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,824,August 1,04:40,04:43:11,824/2676,1900-01-01 04:43:11,2020-08-01 04:43:11-01:00,55.0,674,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,923,August 1,04:40,04:43:34,923/2676,1900-01-01 04:43:34,2020-08-01 04:43:34-01:00,23.0,675,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,979,August 1,04:40,04:43:45,979/2676,1900-01-01 04:43:45,2020-08-01 04:43:45-01:00,11.0,675,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,1192,August 1,04:40,04:44:32,1192/2676,1900-01-01 04:44:32,2020-08-01 04:44:32-01:00,47.0,676,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,1360,August 1,04:40,04:45:08,1360/2676,1900-01-01 04:45:08,2020-08-01 04:45:08-01:00,36.0,677,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,2058,August 1,04:40,04:47:40,2058/2676,1900-01-01 04:47:40,2020-08-01 04:47:40-01:00,152.0,678,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,2246,August 1,04:40,04:48:28,2246/2676,1900-01-01 04:48:28,2020-08-01 04:48:28-01:00,48.0,679,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,2394,August 1,04:40,04:48:56,2394/2676,1900-01-01 04:48:56,2020-08-01 04:48:56-01:00,28.0,680,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,2405,August 1,04:40,04:48:59,2405/2676,1900-01-01 04:48:59,2020-08-01 04:48:59-01:00,3.0,680,044000,2020-08-01,ARIS_2020_08_01
2020-08-01,4,August 1,05:10,05:10:00,4/0000,1900-01-01 05:10:00,2020-08-01 05:10:00-01:00,1261.0,681,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,11,August 1,05:10,05:10:00,11/0000,1900-01-01 05:10:00,2020-08-01 05:10:00-01:00,0.0,681,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,10,August 1,05:10,05:10:04,10/2677,1900-01-01 05:10:04,2020-08-01 05:10:04-01:00,4.0,681,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,90,August 1,05:10,05:10:24,90/2677,1900-01-01 05:10:24,2020-08-01 05:10:24-01:00,20.0,681,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,162,August 1,05:10,05:10:38,162/2677,1900-01-01 05:10:38,2020-08-01 05:10:38-01:00,14.0,681,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,1016,August 1,05:10,05:14:05,1016/2677,1900-01-01 05:14:05,2020-08-01 05:14:05-01:00,207.0,682,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,1073,August 1,05:10,05:14:17,1073/2677,1900-01-01 05:14:17,2020-08-01 05:14:17-01:00,12.0,682,051000,2020-08-01,ARIS_2020_08_01
2020-08-01,9,August 1,05:20,05:20:00,9/0000,1900-01-01 05:20:00,2020-08-01 05:20:00-01:00,343.0,683,052000,2020-08-01,ARIS_2020_08_01
2020-08-01,120,August 1,06:10,06:10:27,120/2798,1900-01-01 06:10:27,2020-08-01 06:10:27-01:00,3027.0,684,061000,2020-08-01,ARIS_2020_08_01
2020-08-01,377,August 1,06:10,06:11:22,377/2798,1900-01-01 06:11:22,2020-08-01 06:11:22-01:00,55.0,685,061000,2020-08-01,ARIS_2020_08_01
2020-08-01,2311,August 1,06:10,06:18:16,2311/2798,1900-01-01 06:18:16,2020-08-01 06:18:16-01:00,414.0,686,061000,2020-08-01,ARIS_2020_08_01
2020-08-01,479,August 1,07:20,07:21:47,479/2773,1900-01-01 07:21:47,2020-08-01 07:21:47-01:00,3811.0,687,072000,2020-08-01,ARIS_2020_08_01
2020-08-01,83,August 1,07:50,07:30:00,83/0000,1900-01-01 07:30:00,2020-08-01 07:30:00-01:00,493.0,688,075000,2020-08-01,ARIS_2020_08_01
2020-08-01,135,August 1,07:50,07:40:00,135/0000,1900-01-01 07:40:00,2020-08-01 07:40:00-01:00,600.0,689,075000,2020-08-01,ARIS_2020_08_01
2020-08-01,28,August 1,08:10,08:10:00,28/0000,1900-01-01 08:10:00,2020-08-01 08:10:00-01:00,1800.0,690,081000,2020-08-01,ARIS_2020_08_01
2020-08-01,136,August 1,08:10,08:20:00,136/0000,1900-01-01 08:20:00,2020-08-01 08:20:00-01:00,600.0,691,081000,2020-08-01,ARIS_2020_08_01
2020-08-01,0,August 1,08:30,08:30:00,0/0000,1900-01-01 08:30:00,2020-08-01 08:30:00-01:00,600.0,692,083000,2020-08-01,ARIS_2020_08_01
2020-08-01,87,August 1,08:30,08:40:00,87/0000,1900-01-01 08:40:00,2020-08-01 08:40:00-01:00,600.0,693,083000,2020-08-01,ARIS_2020_08_01
2020-08-01,14,August 1,10:50,10:50:00,14/0000,1900-01-01 10:50:00,2020-08-01 10:50:00-01:00,7800.0,694,105000,2020-08-01,ARIS_2020_08_01
2020-08-01,74,August 1,11:10,11:10:00,74/0000,1900-01-01 11:10:00,2020-08-01 11:10:00-01:00,1200.0,695,111000,2020-08-01,ARIS_2020_08_01
2020-08-01,597,August 1,00:10,11:12:08,597/2810,1900-01-01 11:12:08,2020-08-01 11:12:08-01:00,128.0,696,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,2,August 1,12:00,12:00:00,2/0000,1900-01-01 12:00:00,2020-08-01 12:00:00-01:00,2872.0,697,120000,2020-08-01,ARIS_2020_08_01
2020-08-01,34,August 1,12:00,12:10:00,34/0000,1900-01-01 12:10:00,2020-08-01 12:10:00-01:00,600.0,698,120000,2020-08-01,ARIS_2020_08_01
2020-08-01,385,August 1,00:10,12:11:24,385/2810,1900-01-01 12:11:24,2020-08-01 12:11:24-01:00,84.0,699,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,476,August 1,00:10,12:11:43,476/2810,1900-01-01 12:11:43,2020-08-01 12:11:43-01:00,19.0,699,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,799,August 1,00:10,12:12:52,799/2810,1900-01-01 12:12:52,2020-08-01 12:12:52-01:00,69.0,700,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,933,August 1,00:10,12:13:20,933/2810,1900-01-01 12:13:20,2020-08-01 12:13:20-01:00,28.0,701,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,1580,August 1,00:10,12:15:38,1580/2810,1900-01-01 12:15:38,2020-08-01 12:15:38-01:00,138.0,702,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,1784,August 1,00:10,12:16:21,1784/2810,1900-01-01 12:16:21,2020-08-01 12:16:21-01:00,43.0,703,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,1860,August 1,00:10,12:16:37,1860/2810,1900-01-01 12:16:37,2020-08-01 12:16:37-01:00,16.0,703,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,2005,August 1,00:10,12:17:09,2005/2810,1900-01-01 12:17:09,2020-08-01 12:17:09-01:00,32.0,704,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,2330,August 1,00:10,12:18:18,2330/2810,1900-01-01 12:18:18,2020-08-01 12:18:18-01:00,69.0,705,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,2636,August 1,00:10,12:19:23,2636/2810,1900-01-01 12:19:23,2020-08-01 12:19:23-01:00,65.0,706,001000,2020-08-01,ARIS_2020_08_01
2020-08-01,1126,August 1,00:40,12:44:03,1126/2807,1900-01-01 12:44:03,2020-08-01 12:44:03-01:00,1480.0,707,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,1185,August 1,00:40,12:44:15,1185/2807,1900-01-01 12:44:15,2020-08-01 12:44:15-01:00,12.0,707,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,1704,August 1,00:40,12:46:05,1704/2807,1900-01-01 12:46:05,2020-08-01 12:46:05-01:00,110.0,708,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,1794,August 1,00:40,12:46:24,1794/2807,1900-01-01 12:46:24,2020-08-01 12:46:24-01:00,19.0,708,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2034,August 1,00:40,12:47:15,2034/2807,1900-01-01 12:47:15,2020-08-01 12:47:15-01:00,51.0,709,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2127,August 1,00:40,12:47:34,2127/2807,1900-01-01 12:47:34,2020-08-01 12:47:34-01:00,19.0,709,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2130,August 1,00:40,12:47:35,2130/2807,1900-01-01 12:47:35,2020-08-01 12:47:35-01:00,1.0,709,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2280,August 1,12:40,12:48:15,2280/2762,1900-01-01 12:48:15,2020-08-01 12:48:15-01:00,40.0,710,124000,2020-08-01,ARIS_2020_08_01
2020-08-01,2559,August 1,00:40,12:49:08,2559/2807,1900-01-01 12:49:08,2020-08-01 12:49:08-01:00,53.0,711,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2635,August 1,00:40,12:49:23,2635/2807,1900-01-01 12:49:23,2020-08-01 12:49:23-01:00,15.0,711,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,2749,August 1,00:40,12:49:47,2749/2807,1900-01-01 12:49:47,2020-08-01 12:49:47-01:00,24.0,712,004000,2020-08-01,ARIS_2020_08_01
2020-08-01,6,August 1,14:20,14:20:00,6/0000,1900-01-01 14:20:00,2020-08-01 14:20:00-01:00,5413.0,713,142000,2020-08-01,ARIS_2020_08_01
2020-08-01,1844,August 1,14:20,14:26:39,1844/2773,1900-01-01 14:26:39,2020-08-01 14:26:39-01:00,399.0,714,142000,2020-08-01,ARIS_2020_08_01
2020-08-01,31,August 1,14:30,14:30:00,31/0000,1900-01-01 14:30:00,2020-08-01 14:30:00-01:00,201.0,715,143000,2020-08-01,ARIS_2020_08_01
2020-08-01,338,August 1,14:30,14:31:13,338/2793,1900-01-01 14:31:13,2020-08-01 14:31:13-01:00,73.0,716,143000,2020-08-01,ARIS_2020_08_01
2020-08-01,1642,August 1,15:00,15:05:58,1642/2771,1900-01-01 15:05:58,2020-08-01 15:05:58-01:00,2085.0,717,150000,2020-08-01,ARIS_2020_08_01
2020-08-01,981,August 1,20:20,20:23:33,981/2770,1900-01-01 20:23:33,2020-08-01 20:23:33-01:00,19055.0,718,202000,2020-08-01,ARIS_2020_08_01
2020-08-02,682,August 2,08:10,08:12:28,682/2779,1900-01-01 08:12:28,2020-08-02 08:12:28-01:00,42535.0,719,081000,2020-08-02,ARIS_2020_08_02
2020-08-02,1889,August 2,08:10,08:16:49,1889/2779,1900-01-01 08:16:49,2020-08-02 08:16:49-01:00,261.0,720,081000,2020-08-02,ARIS_2020_08_02
2020-08-02,1992,August 2,08:10,08:17:12,1992/2779,1900-01-01 08:17:12,2020-08-02 08:17:12-01:00,23.0,721,081000,2020-08-02,ARIS_2020_08_02
2020-08-02,2195,August 2,08:10,08:17:55,2195/2779,1900-01-01 08:17:55,2020-08-02 08:17:55-01:00,43.0,722,081000,2020-08-02,ARIS_2020_08_02
2020-08-02,464,August 2,12:50,12:51:41,464/2785,1900-01-01 12:51:41,2020-08-02 12:51:41-01:00,16426.0,723,125000,2020-08-02,ARIS_2020_08_02
2020-08-02,1042,August 2,12:50,12:53:45,1042/2785,1900-01-01 12:53:45,2020-08-02 12:53:45-01:00,124.0,724,125000,2020-08-02,ARIS_2020_08_02
2020-08-02,2123,August 2,12:50,12:57:38,2123/2785,1900-01-01 12:57:38,2020-08-02 12:57:38-01:00,233.0,725,125000,2020-08-02,ARIS_2020_08_02
2020-08-02,695,August 2,13:00,13:02:32,695/2769,1900-01-01 13:02:32,2020-08-02 13:02:32-01:00,294.0,726,130000,2020-08-02,ARIS_2020_08_02
2020-08-02,1008,August 2,13:00,13:03:38,1008/2769,1900-01-01 13:03:38,2020-08-02 13:03:38-01:00,66.0,727,130000,2020-08-02,ARIS_2020_08_02
2020-08-02,2403,August 2,13:00,13:08:41,2403/2769,1900-01-01 13:08:41,2020-08-02 13:08:41-01:00,303.0,728,130000,2020-08-02,ARIS_2020_08_02
2020-08-02,1777,August 2,14:00,14:06:26,1777/2784,1900-01-01 14:06:26,2020-08-02 14:06:26-01:00,3465.0,729,140000,2020-08-02,ARIS_2020_08_02
2020-08-02,622,August 2,14:40,14:42:14,622/2782,1900-01-01 14:42:14,2020-08-02 14:42:14-01:00,2148.0,730,144000,2020-08-02,ARIS_2020_08_02
2020-08-02,1048,August 2,14:40,14:43:45,1048/2782,1900-01-01 14:43:45,2020-08-02 14:43:45-01:00,91.0,731,144000,2020-08-02,ARIS_2020_08_02
2020-08-02,1249,August 2,14:40,14:44:28,1249/2782,1900-01-01 14:44:28,2020-08-02 14:44:28-01:00,43.0,732,144000,2020-08-02,ARIS_2020_08_02
2020-08-02,4,August 2,15:20,15:20:00,4/0000,1900-01-01 15:20:00,2020-08-02 15:20:00-01:00,2132.0,733,152000,2020-08-02,ARIS_2020_08_02
2020-08-02,87,August 2,15:20,15:20:22,87/2777,1900-01-01 15:20:22,2020-08-02 15:20:22-01:00,22.0,734,152000,2020-08-02,ARIS_2020_08_02
2020-08-02,1975,August 2,15:40,15:47:08,1975/2781,1900-01-01 15:47:08,2020-08-02 15:47:08-01:00,1606.0,735,154000,2020-08-02,ARIS_2020_08_02
2020-08-02,706,August 2,18:30,18:32:32,706/2796,1900-01-01 18:32:32,2020-08-02 18:32:32-01:00,9924.0,736,183000,2020-08-02,ARIS_2020_08_02
2020-08-02,134,August 2,18:50,18:50:30,134/2762,1900-01-01 18:50:30,2020-08-02 18:50:30-01:00,1078.0,737,185000,2020-08-02,ARIS_2020_08_02
2020-08-02,2499,August 2,20:30,20:39:03,2499/2762,1900-01-01 20:39:03,2020-08-02 20:39:03-01:00,6513.0,738,203000,2020-08-02,ARIS_2020_08_02
2020-08-02,-1,August 2,22:00,22:00:00,-1/0000,1900-01-01 22:00:00,2020-08-02 22:00:00-01:00,4857.0,739,220000,2020-08-02,ARIS_2020_08_02
